datetime,temp.a,light.a,temp.b,light.b,temp.c,light.c
7/7/23 7:15,68.934,4,68.763,1,66.366,0
7/7/23 7:30,67.392,5,67.221,2,67.05,1
7/7/23 7:45,68.592,5,68.248,2,67.392,0
7/7/23 8:00,69.107,12,69.107,4,67.564,1
7/7/23 8:15,68.934,14,68.934,5,66.022,2
7/7/23 8:30,68.077,19,67.735,7,66.537,2
7/7/23 8:45,66.708,20,66.537,8,66.537,5
7/7/23 9:00,66.708,16,66.708,6,66.022,2
7/7/23 9:15,66.879,22,66.708,8,65.509,1
7/7/23 9:30,66.708,18,66.537,5,65.851,0
7/7/23 9:45,66.537,14,66.366,4,66.366,0
7/7/23 10:00,66.537,17,66.537,6,66.366,1
7/7/23 10:15,66.708,11,66.537,5,66.537,2
7/7/23 10:30,66.708,10,66.708,5,65.851,0
7/7/23 10:45,66.708,12,66.708,6,64.996,1
7/7/23 11:00,66.366,8,66.366,6,64.652,3
7/7/23 11:15,66.193,15,66.022,10,64.652,4
7/7/23 11:30,65.851,18,65.68,15,64.652,7
7/7/23 11:45,65.338,43,65.338,20,64.996,28
7/7/23 12:00,64.996,40,64.996,26,66.879,6
7/7/23 12:15,65.167,39,64.996,39,66.366,37
7/7/23 12:30,67.221,53,67.05,47,67.221,33
7/7/23 12:45,67.564,27,67.564,26,67.221,25
7/7/23 13:00,67.735,29,67.735,31,66.193,11
7/7/23 13:15,67.221,19,67.05,22,65.851,6
7/7/23 13:30,66.022,21,65.851,24,64.996,6
7/7/23 13:45,65.338,38,65.167,40,65.167,12
7/7/23 14:00,65.509,67,65.338,35,66.193,25
7/7/23 14:15,66.366,70,66.193,37,66.537,12
7/7/23 14:30,67.392,72,67.221,41,66.708,19
7/7/23 14:45,67.906,71,67.906,41,66.879,8
7/7/23 15:00,67.906,59,67.735,32,66.366,8
7/7/23 15:15,67.221,73,67.05,43,66.366,16
7/7/23 15:30,67.564,100,67.392,43,66.366,9
7/7/23 15:45,67.906,43,67.735,18,66.537,8
7/7/23 16:00,68.248,21,68.077,8,66.708,4
7/7/23 16:15,68.592,15,68.421,6,67.05,3
7/7/23 16:30,68.763,19,68.592,8,68.248,4
7/7/23 16:45,68.934,19,68.934,8,66.537,3
7/7/23 17:00,69.278,16,69.278,7,66.708,3
7/7/23 17:15,69.622,18,69.622,8,67.564,3
7/7/23 17:30,69.449,12,69.449,5,67.564,1
7/7/23 17:45,69.449,11,69.278,4,68.934,1
7/7/23 18:00,70.651,5,70.48,2,69.622,0
7/7/23 18:15,70.137,3,69.964,1,69.622,0
7/7/23 18:30,69.964,3,69.964,1,67.906,0
7/7/23 18:45,68.763,1,68.421,0,67.392,0
7/7/23 19:00,67.564,0,67.221,0,65.68,0
7/7/23 19:15,66.879,0,66.708,0,67.221,0
7/7/23 19:30,67.221,0,67.05,0,67.735,0
7/7/23 19:45,67.221,1,67.05,0,68.592,0
7/7/23 20:00,68.592,0,68.421,0,69.278,0
7/7/23 20:15,69.278,0,69.278,0,68.248,0
7/7/23 20:30,69.449,0,69.449,0,68.248,0
7/7/23 20:45,69.622,0,69.449,0,68.421,0
7/7/23 21:00,69.622,0,69.622,0,67.392,0
7/7/23 21:15,69.622,0,69.622,0,69.278,0
7/7/23 21:30,69.449,0,69.449,0,70.48,0
7/7/23 21:45,69.793,0,69.622,0,70.308,0
7/7/23 22:00,69.622,0,69.449,0,70.824,0
7/7/23 22:15,69.793,0,69.622,0,70.48,0
7/7/23 22:30,69.793,0,69.622,0,70.651,0
7/7/23 22:45,69.964,0,69.793,0,70.995,0
7/7/23 23:00,69.964,0,69.964,0,70.824,0
7/7/23 23:15,69.964,0,69.793,0,69.449,0
7/7/23 23:30,70.137,0,69.964,0,70.824,0
7/7/23 23:45,70.48,0,70.48,0,69.278,0
7/8/23 0:00,70.48,0,70.651,0,66.879,0
7/8/23 0:15,70.48,0,70.308,0,67.392,0
7/8/23 0:30,70.824,0,70.651,0,67.05,0
7/8/23 0:45,67.392,0,67.221,0,66.193,0
7/8/23 1:00,67.05,0,67.05,0,66.366,0
7/8/23 1:15,67.221,0,67.05,0,66.708,0
7/8/23 1:30,67.221,0,67.05,0,66.879,0
7/8/23 1:45,67.392,0,67.392,0,66.537,0
7/8/23 2:00,67.392,0,67.221,0,65.68,0
7/8/23 2:15,67.392,0,67.392,0,65.509,0
7/8/23 2:30,67.906,0,67.735,0,65.167,0
7/8/23 2:45,68.248,0,68.248,0,67.221,0
7/8/23 3:00,68.421,0,68.421,0,67.906,0
7/8/23 3:15,68.421,0,68.248,0,65.851,0
7/8/23 3:30,67.564,0,67.392,0,66.022,0
7/8/23 3:45,66.193,0,66.022,0,66.708,0
7/8/23 4:00,67.05,0,66.879,0,66.879,0
7/8/23 4:15,67.564,0,67.564,0,67.906,0
7/8/23 4:30,68.248,0,68.077,0,68.421,0
7/8/23 4:45,68.763,0,68.763,0,67.221,0
7/8/23 5:00,68.592,0,68.421,0,68.248,0
7/8/23 5:15,68.763,0,68.763,0,68.934,0
7/8/23 5:30,69.107,0,68.934,0,67.564,0
7/8/23 5:45,69.449,0,69.278,0,68.763,0
7/8/23 6:00,69.449,1,69.278,0,68.592,0
7/8/23 6:15,69.449,2,69.278,0,68.934,0
7/8/23 6:30,69.793,3,69.622,1,69.107,0
7/8/23 6:45,69.964,6,69.964,2,69.278,0
7/8/23 7:00,68.934,4,68.592,1,67.05,0
7/8/23 7:15,67.564,4,67.392,1,66.879,0
7/8/23 7:30,67.564,6,67.564,2,66.879,1
7/8/23 7:45,68.248,5,68.077,2,68.592,1
7/8/23 8:00,69.107,6,69.107,3,66.879,0
7/8/23 8:15,69.278,5,69.107,3,67.735,1
7/8/23 8:30,68.934,8,68.763,5,66.708,2
7/8/23 8:45,68.248,9,68.077,5,67.221,3
7/8/23 9:00,67.392,5,67.392,3,67.735,1
7/8/23 9:15,67.564,8,67.564,5,68.077,0
7/8/23 9:30,67.735,14,67.735,9,68.077,1
7/8/23 9:45,67.906,10,67.906,7,66.879,1
7/8/23 10:00,68.077,12,68.077,9,68.248,0
7/8/23 10:15,68.592,12,68.592,9,68.763,1
7/8/23 10:30,68.763,10,68.763,8,66.879,1
7/8/23 10:45,69.107,12,69.107,9,67.735,2
7/8/23 11:00,67.735,8,67.564,7,67.392,6
7/8/23 11:15,68.934,15,68.763,17,70.995,27
7/8/23 11:30,69.107,20,68.934,20,65.851,10
7/8/23 11:45,69.278,25,68.934,24,71.339,35
7/8/23 12:00,69.793,38,69.622,34,72.028,2
7/8/23 12:15,71.339,25,70.995,35,72.545,52
7/8/23 12:30,71.856,37,71.683,48,72.718,74
7/8/23 12:45,71.683,45,71.512,47,70.651,55
7/8/23 13:00,70.308,36,70.137,38,67.221,35
7/8/23 13:15,68.421,30,68.421,34,66.537,23
7/8/23 13:30,67.392,27,67.05,32,65.68,19
7/8/23 13:45,67.735,29,67.392,35,65.851,27
7/8/23 14:00,68.077,26,68.077,34,66.022,20
7/8/23 14:15,67.05,27,66.879,36,67.05,27
7/8/23 14:30,68.248,27,67.735,37,67.05,22
7/8/23 14:45,69.622,25,69.449,36,68.592,17
7/8/23 15:00,68.421,27,68.248,25,66.366,11
7/8/23 15:15,67.221,28,67.05,26,66.708,10
7/8/23 15:30,68.763,31,68.421,32,68.421,10
7/8/23 15:45,69.449,25,69.449,25,67.392,8
7/8/23 16:00,68.421,21,68.248,21,66.708,9
7/8/23 16:15,68.248,22,68.077,22,66.879,9
7/8/23 16:30,68.763,20,68.592,22,67.906,9
7/8/23 16:45,69.622,18,69.622,20,69.278,9
7/8/23 17:00,70.137,15,70.137,17,69.793,9
7/8/23 17:15,70.651,12,70.48,14,69.793,6
7/8/23 17:30,71.168,9,70.995,10,70.308,4
7/8/23 17:45,70.995,7,70.995,7,70.651,2
7/8/23 18:00,71.168,6,71.168,6,68.934,2
7/8/23 18:15,71.339,3,71.339,3,68.077,1
7/8/23 18:30,71.512,1,71.512,1,68.934,0
7/8/23 18:45,69.964,1,69.793,1,67.564,0
7/8/23 19:00,67.564,0,67.392,0,67.221,0
7/8/23 19:15,68.421,0,68.077,0,67.735,0
7/8/23 19:30,68.763,0,68.248,0,67.564,0
7/8/23 19:45,68.421,0,68.421,0,67.735,0
7/8/23 20:00,68.248,0,68.077,0,67.392,0
7/8/23 20:15,67.564,0,67.564,0,67.392,0
7/8/23 20:30,67.906,0,67.906,0,67.564,0
7/8/23 20:45,68.248,0,68.077,0,67.906,0
7/8/23 21:00,71.168,0,70.824,0,68.077,0
7/8/23 21:15,71.683,0,71.683,0,68.248,0
7/8/23 21:30,71.856,0,71.683,0,68.421,0
7/8/23 21:45,68.592,0,68.592,0,68.248,0
7/8/23 22:00,68.592,0,68.421,0,68.248,0
7/8/23 22:15,68.763,0,68.592,0,68.248,0
7/8/23 22:30,70.651,0,70.651,0,70.308,0
7/8/23 22:45,70.651,0,70.651,0,70.824,0
7/8/23 23:00,70.651,0,70.48,0,70.651,0
7/8/23 23:15,70.824,0,70.824,0,70.651,0
7/8/23 23:30,70.995,0,70.824,0,70.48,0
7/8/23 23:45,70.995,0,70.824,0,72.028,0
7/9/23 0:00,70.824,0,70.824,0,66.879,0
7/9/23 0:15,68.248,0,68.248,0,68.763,0
7/9/23 0:30,68.592,0,68.421,0,69.449,0
7/9/23 0:45,69.278,0,69.107,0,69.622,0
7/9/23 1:00,69.622,0,69.449,0,69.964,0
7/9/23 1:15,69.793,0,69.622,0,70.48,0
7/9/23 1:30,69.964,0,69.964,0,68.934,0
7/9/23 1:45,68.934,0,68.763,0,68.421,0
7/9/23 2:00,68.592,0,68.592,0,67.906,0
7/9/23 2:15,68.248,0,68.248,0,67.735,0
7/9/23 2:30,68.248,0,68.248,0,68.077,0
7/9/23 2:45,68.421,0,68.421,0,68.421,0
7/9/23 3:00,68.421,0,68.421,0,68.592,0
7/9/23 3:15,68.934,0,68.763,0,66.708,0
7/9/23 3:30,69.107,0,69.107,0,67.05,0
7/9/23 3:45,69.278,0,69.107,0,67.735,0
7/9/23 4:00,69.449,0,69.449,0,69.107,0
7/9/23 4:15,69.622,0,69.449,0,67.906,0
7/9/23 4:30,68.592,0,68.248,0,67.05,0
7/9/23 4:45,68.592,0,68.421,0,67.735,0
7/9/23 5:00,67.906,0,67.735,0,69.107,0
7/9/23 5:15,69.107,0,68.934,0,69.449,0
7/9/23 5:30,69.278,0,69.278,0,69.793,0
7/9/23 5:45,69.964,0,69.964,0,68.592,0
7/9/23 6:00,70.308,0,70.137,0,69.964,0
7/9/23 6:15,70.48,1,70.48,0,69.622,0
7/9/23 6:30,70.48,2,70.48,0,67.564,0
7/9/23 6:45,69.964,3,69.964,2,69.107,0
7/9/23 7:00,70.137,4,70.137,2,70.308,1
7/9/23 7:15,70.651,4,70.308,2,69.964,1
7/9/23 7:30,70.651,4,70.48,2,67.735,1
7/9/23 7:45,69.622,3,69.449,1,67.564,0
7/9/23 8:00,67.906,3,67.735,2,67.564,1
7/9/23 8:15,67.906,1,67.735,1,67.392,0
7/9/23 8:30,67.735,3,67.735,2,66.537,1
7/9/23 8:45,67.735,4,67.735,3,67.735,2
7/9/23 9:00,68.248,6,68.077,5,68.248,3
7/9/23 9:15,68.592,6,68.592,5,67.05,2
7/9/23 9:30,68.763,6,68.763,5,67.05,2
7/9/23 9:45,68.077,6,67.906,5,67.221,3
7/9/23 10:00,68.934,5,68.763,4,68.421,3
7/9/23 10:15,69.449,10,69.278,8,68.421,4
7/9/23 10:30,69.964,10,69.793,7,68.592,5
7/9/23 10:45,70.48,14,70.308,10,70.48,8
7/9/23 11:00,70.48,7,70.48,5,66.708,2
7/9/23 11:15,70.308,6,69.964,5,67.735,2
7/9/23 11:30,67.906,18,67.735,15,68.421,12
7/9/23 11:45,68.421,10,68.248,8,68.763,6
7/9/23 12:00,68.592,17,68.421,14,70.137,21
7/9/23 12:15,69.793,17,69.622,17,69.964,9
7/9/23 12:30,69.793,18,69.793,6,67.906,9
7/9/23 12:45,69.793,20,69.793,7,70.995,11
7/9/23 13:00,70.137,16,70.137,7,70.651,8
7/9/23 13:15,70.308,13,70.137,5,71.683,16
7/9/23 13:30,70.48,18,70.48,9,71.856,16
7/9/23 13:45,70.651,28,70.651,14,66.537,26
7/9/23 14:00,70.824,41,70.651,21,66.366,32
7/9/23 14:15,70.824,24,70.308,11,66.537,13
7/9/23 14:30,67.05,27,66.879,15,66.708,11
7/9/23 14:45,67.906,18,67.735,10,66.708,10
7/9/23 15:00,70.137,13,69.964,7,67.392,8
7/9/23 15:15,69.278,15,69.107,7,67.735,5
7/9/23 15:30,68.421,9,68.421,4,67.906,3
7/9/23 15:45,68.421,7,68.248,3,67.906,3
7/9/23 16:00,67.906,8,67.906,4,67.05,3
7/9/23 16:15,67.564,10,67.564,5,67.392,4
7/9/23 16:30,68.592,4,68.077,2,68.763,1
7/9/23 16:45,69.622,4,69.449,2,68.248,1
7/9/23 17:00,69.449,4,69.278,2,67.906,1
7/9/23 17:15,69.107,3,68.763,2,67.564,1
7/9/23 17:30,69.107,3,68.763,2,68.421,1
7/9/23 17:45,69.449,2,69.449,1,68.934,0
7/9/23 18:00,70.137,1,70.137,0,70.308,0
7/9/23 18:15,70.48,0,70.308,0,70.308,0
7/9/23 18:30,70.651,0,70.48,0,69.793,0
7/9/23 18:45,70.651,0,70.651,0,70.137,0
7/9/23 19:00,70.824,0,70.824,0,70.824,0
7/9/23 19:15,71.168,0,70.995,0,70.651,0
7/9/23 19:30,71.168,0,71.168,0,69.793,0
7/9/23 19:45,70.48,0,70.308,0,69.964,0
7/9/23 20:00,70.308,0,70.308,0,70.308,0
7/9/23 20:15,70.308,0,70.137,0,68.763,0
7/9/23 20:30,70.308,0,70.308,0,68.592,0
7/9/23 20:45,69.107,0,69.107,0,68.077,0
7/9/23 21:00,68.421,0,68.248,0,68.077,0
7/9/23 21:15,68.421,0,68.248,0,67.564,0
7/9/23 21:30,68.592,0,68.421,0,69.278,0
7/9/23 21:45,68.763,0,68.592,0,67.906,0
7/9/23 22:00,70.651,0,70.651,0,69.793,0
7/9/23 22:15,71.339,0,71.168,0,68.763,0
7/9/23 22:30,71.512,0,71.339,0,69.449,0
7/9/23 22:45,71.512,0,71.512,0,68.421,0
7/9/23 23:00,70.308,0,70.308,0,69.964,0
7/9/23 23:15,70.48,0,70.308,0,67.906,0
7/9/23 23:30,70.48,0,70.308,0,68.421,0
7/9/23 23:45,69.964,0,69.964,0,70.48,0
7/10/23 0:00,70.48,0,70.308,0,70.48,0
7/10/23 0:15,70.824,0,70.824,0,70.824,0
7/10/23 0:30,71.168,0,71.168,0,71.168,0
7/10/23 0:45,71.168,0,71.168,0,71.856,0
7/10/23 1:00,71.168,0,70.995,0,72.028,0
7/10/23 1:15,70.995,0,70.995,0,72.028,0
7/10/23 1:30,71.168,0,71.168,0,72.028,0
7/10/23 1:45,71.339,0,71.339,0,69.622,0
7/10/23 2:00,71.339,0,71.339,0,66.879,0
7/10/23 2:15,71.512,0,71.339,0,66.879,0
7/10/23 2:30,71.168,0,70.651,0,67.05,0
7/10/23 2:45,67.906,0,67.564,0,67.392,0
7/10/23 3:00,67.564,0,67.392,0,67.564,0
7/10/23 3:15,68.248,0,68.077,0,68.077,0
7/10/23 3:30,68.421,0,68.421,0,68.077,0
7/10/23 3:45,68.592,0,68.421,0,68.763,0
7/10/23 4:00,69.964,0,69.793,0,69.107,0
7/10/23 4:15,69.449,0,69.449,0,68.077,0
7/10/23 4:30,69.449,0,69.278,0,67.564,0
7/10/23 4:45,69.793,0,69.622,0,68.592,0
7/10/23 5:00,70.48,0,69.964,0,68.248,0
7/10/23 5:15,68.421,0,68.421,0,67.05,0
7/10/23 5:30,68.077,0,67.906,0,67.564,0
7/10/23 5:45,68.077,0,67.906,0,67.906,0
7/10/23 6:00,69.107,0,68.763,0,68.934,0
7/10/23 6:15,70.824,0,70.824,0,70.308,0
7/10/23 6:30,70.824,2,70.824,0,69.964,0
7/10/23 6:45,70.824,0,70.824,0,70.137,0
7/10/23 7:00,70.824,3,70.824,0,70.308,0
7/10/23 7:15,70.824,1,70.824,0,69.622,0
7/10/23 7:30,70.824,3,70.824,0,69.964,0
7/10/23 7:45,70.995,14,70.824,4,69.278,2
7/10/23 8:00,70.824,7,70.824,1,69.278,1
7/10/23 8:15,69.793,14,69.622,4,68.592,4
7/10/23 8:30,69.449,10,69.278,3,67.906,2
7/10/23 8:45,68.763,15,68.763,5,67.735,4
7/10/23 9:00,68.421,8,68.248,3,67.906,2
7/10/23 9:15,68.077,8,68.077,2,68.592,2
7/10/23 9:30,68.077,6,68.077,1,69.278,2
7/10/23 9:45,68.592,5,68.421,1,70.824,1
7/10/23 10:00,69.622,7,69.449,2,70.137,2
7/10/23 10:15,70.308,7,70.308,2,70.824,2
7/10/23 10:30,70.824,7,70.651,3,70.48,2
7/10/23 10:45,70.824,2,70.651,0,70.308,0
7/10/23 11:00,70.824,4,70.651,1,70.137,1
7/10/23 11:15,70.824,0,70.651,0,69.793,0
7/10/23 11:30,70.824,10,70.651,4,70.137,3
7/10/23 11:45,70.48,3,70.308,1,70.308,1
7/10/23 12:00,70.995,1,70.824,0,70.48,0
7/10/23 12:15,70.48,7,70.48,3,70.651,3
7/10/23 12:30,70.651,6,70.48,2,70.824,3
7/10/23 12:45,70.651,3,70.48,2,69.793,2
7/10/23 13:00,70.651,5,70.48,1,70.995,3
7/10/23 13:15,70.651,6,70.651,2,70.308,2
7/10/23 13:30,70.824,2,70.651,0,70.48,0
7/10/23 13:45,70.824,4,70.651,1,70.651,1
7/10/23 14:00,70.824,3,70.651,1,70.995,1
7/10/23 14:15,70.824,2,70.651,1,70.995,1
7/10/23 14:30,70.824,1,70.651,0,70.995,1
7/10/23 14:45,70.824,4,70.651,1,71.168,3
7/10/23 15:00,70.824,3,70.824,1,68.421,2
7/10/23 15:15,70.824,7,70.824,2,70.137,5
7/10/23 15:30,70.824,8,70.824,3,70.651,4
7/10/23 15:45,70.995,8,70.824,2,70.651,5
7/10/23 16:00,70.308,8,70.137,3,69.107,4
7/10/23 16:15,69.964,6,69.964,2,69.622,2
7/10/23 16:30,70.308,5,70.137,1,69.622,1
7/10/23 16:45,69.964,6,69.964,2,69.793,1
7/10/23 17:00,70.137,4,69.964,1,69.964,0
7/10/23 17:15,70.137,6,70.137,1,70.308,1
7/10/23 17:30,70.48,5,70.48,1,69.964,1
7/10/23 17:45,70.651,3,70.48,0,70.651,0
7/10/23 18:00,70.824,2,70.824,0,69.964,0
7/10/23 18:15,70.651,4,70.48,0,69.107,0
7/10/23 18:30,70.308,6,70.137,1,69.278,0
7/10/23 18:45,70.48,1,70.48,0,69.278,0
7/10/23 19:00,70.308,0,70.308,0,70.48,0
7/10/23 19:15,70.651,0,70.48,0,70.48,0
7/10/23 19:30,70.824,1,70.651,0,70.48,0
7/10/23 19:45,70.824,0,70.824,0,70.48,0
7/10/23 20:00,70.824,0,70.824,0,70.48,0
7/10/23 20:15,70.824,0,70.824,0,70.137,0
7/10/23 20:30,70.824,0,70.651,0,70.48,0
7/10/23 20:45,70.824,0,70.651,0,70.48,0
7/10/23 21:00,70.824,0,70.824,0,70.48,0
7/10/23 21:15,70.824,0,70.824,0,70.995,0
7/10/23 21:30,70.995,0,70.824,0,70.651,0
7/10/23 21:45,70.995,0,70.995,0,70.48,0
7/10/23 22:00,70.824,0,70.651,0,68.934,0
7/10/23 22:15,69.278,0,69.107,0,68.934,0
7/10/23 22:30,68.934,0,68.934,0,68.934,0
7/10/23 22:45,68.934,0,68.934,0,69.278,0
7/10/23 23:00,69.107,0,68.934,0,69.449,0
7/10/23 23:15,68.934,0,68.934,0,69.793,0
7/10/23 23:30,69.449,0,69.278,0,70.308,0
7/10/23 23:45,69.964,0,69.793,0,70.651,0
7/11/23 0:00,70.137,0,70.137,0,70.308,0
7/11/23 0:15,70.308,0,70.308,0,70.651,0
7/11/23 0:30,70.308,0,70.308,0,70.308,0
7/11/23 0:45,70.48,0,70.308,0,70.308,0
7/11/23 1:00,70.48,0,70.48,0,70.48,0
7/11/23 1:15,70.48,0,70.48,0,70.308,0
7/11/23 1:30,70.48,0,70.48,0,70.651,0
7/11/23 1:45,70.48,0,70.48,0,70.824,0
7/11/23 2:00,70.48,0,70.48,0,70.651,0
7/11/23 2:15,70.48,0,70.48,0,70.651,0
7/11/23 2:30,70.651,0,70.48,0,70.651,0
7/11/23 2:45,70.651,0,70.651,0,70.48,0
7/11/23 3:00,70.824,0,70.651,0,70.651,0
7/11/23 3:15,70.824,0,70.651,0,70.651,0
7/11/23 3:30,70.824,0,70.651,0,70.651,0
7/11/23 3:45,70.651,0,70.651,0,68.421,0
7/11/23 4:00,70.137,0,69.964,0,69.449,0
7/11/23 4:15,70.308,0,70.137,0,70.137,0
7/11/23 4:30,70.651,0,70.48,0,69.622,0
7/11/23 4:45,70.137,0,70.137,0,69.449,0
7/11/23 5:00,69.964,0,69.964,0,69.449,0
7/11/23 5:15,70.137,0,69.964,0,69.622,0
7/11/23 5:30,69.964,0,69.964,0,69.622,0
7/11/23 5:45,69.964,0,69.964,0,69.622,0
7/11/23 6:00,70.137,1,69.964,0,69.622,0
7/11/23 6:15,70.137,2,70.137,0,70.308,0
7/11/23 6:30,70.48,3,70.308,0,70.137,0
7/11/23 6:45,70.308,4,70.308,0,69.449,0
7/11/23 7:00,70.48,6,70.308,1,69.793,1
7/11/23 7:15,70.48,10,70.308,2,70.308,2
7/11/23 7:30,70.48,12,70.308,3,70.308,2
7/11/23 7:45,70.651,15,70.48,3,70.308,3
7/11/23 8:00,70.651,18,70.48,4,70.48,3
7/11/23 8:15,70.651,22,70.651,5,70.308,4
7/11/23 8:30,70.651,25,70.651,6,70.48,4
7/11/23 8:45,70.651,29,70.651,7,70.651,4
7/11/23 9:00,70.824,34,70.651,8,69.622,5
7/11/23 9:15,70.995,36,70.995,8,69.793,5
7/11/23 9:30,70.48,39,70.308,9,69.793,6
7/11/23 9:45,70.308,41,70.137,9,69.449,3
7/11/23 10:00,69.793,33,69.793,8,69.278,3
7/11/23 10:15,69.449,35,69.449,10,69.449,5
7/11/23 10:30,69.622,35,69.449,11,69.278,5
7/11/23 10:45,69.622,39,69.449,11,68.421,2
7/11/23 11:00,69.107,28,69.107,8,68.077,6
7/11/23 11:15,69.107,39,68.934,11,67.735,9
7/11/23 11:30,69.449,55,69.278,15,67.735,9
7/11/23 11:45,70.48,55,70.137,16,68.421,11
7/11/23 12:00,71.168,64,70.995,17,69.278,10
7/11/23 12:15,69.964,67,69.793,16,69.622,12
7/11/23 12:30,69.793,59,69.793,15,69.793,13
7/11/23 12:45,69.964,63,69.793,15,69.793,15
7/11/23 13:00,69.793,50,69.793,13,69.964,14
7/11/23 13:15,69.964,56,69.793,14,69.964,11
7/11/23 13:30,69.964,58,69.964,15,68.248,5
7/11/23 13:45,69.449,42,69.449,11,68.248,7
7/11/23 14:00,68.934,51,68.763,11,68.248,4
7/11/23 14:15,68.763,41,68.592,9,68.077,3
7/11/23 14:30,68.592,37,68.592,8,67.906,2
7/11/23 14:45,68.592,27,68.421,6,67.735,2
7/11/23 15:00,68.421,22,68.421,5,67.735,2
7/11/23 15:15,68.421,20,68.248,4,67.735,5
7/11/23 15:30,68.421,5,68.248,1,68.077,1
7/11/23 15:45,68.248,24,68.077,5,68.934,9
7/11/23 16:00,68.421,33,68.421,7,69.449,10
7/11/23 16:15,69.793,36,69.449,8,69.793,7
7/11/23 16:30,70.137,32,69.964,7,68.421,2
7/11/23 16:45,69.793,18,69.622,4,68.421,2
7/11/23 17:00,68.592,17,68.592,4,67.906,3
7/11/23 17:15,68.592,16,68.421,3,67.906,3
7/11/23 17:30,69.278,15,69.107,3,67.906,2
7/11/23 17:45,70.308,12,70.308,2,66.708,1
7/11/23 18:00,69.622,9,69.622,2,67.05,1
7/11/23 18:15,68.763,7,68.421,1,67.392,1
7/11/23 18:30,70.651,5,70.651,1,69.793,0
7/11/23 18:45,70.824,4,70.651,0,68.421,0
7/11/23 19:00,69.278,2,69.107,0,68.592,0
7/11/23 19:15,68.934,1,68.763,0,68.934,0
7/11/23 19:30,69.793,1,69.622,0,69.793,0
7/11/23 19:45,70.651,0,70.48,0,70.137,0
7/11/23 20:00,71.168,0,70.995,0,71.168,0
7/11/23 20:15,71.168,0,70.995,0,70.995,0
7/11/23 20:30,71.339,0,71.168,0,70.995,0
7/11/23 20:45,71.339,0,71.339,0,71.168,0
7/11/23 21:00,71.512,0,71.339,0,71.168,0
7/11/23 21:15,71.512,0,71.512,0,70.308,0
7/11/23 21:30,71.339,0,71.339,0,67.906,0
7/11/23 21:45,70.48,0,70.308,0,67.906,0
7/11/23 22:00,70.995,0,70.995,0,67.564,0
7/11/23 22:15,70.48,0,70.308,0,67.735,0
7/11/23 22:30,70.995,0,70.995,0,67.906,0
7/11/23 22:45,71.856,0,71.683,0,67.735,0
7/11/23 23:00,70.48,0,69.964,0,67.906,0
7/11/23 23:15,68.763,0,68.421,0,67.735,0
7/11/23 23:30,69.278,0,69.107,0,67.906,0
7/11/23 23:45,70.308,0,70.308,0,67.906,0
7/12/23 0:00,71.168,0,70.995,0,69.622,0
7/12/23 0:15,70.995,0,70.824,0,69.278,0
7/12/23 0:30,70.651,0,70.48,0,67.906,0
7/12/23 0:45,70.308,0,70.137,0,68.248,0
7/12/23 1:00,69.964,0,69.622,0,68.077,0
7/12/23 1:15,68.934,0,68.592,0,67.906,0
7/12/23 1:30,68.248,0,68.077,0,68.248,0
7/12/23 1:45,68.248,0,68.248,0,68.421,0
7/12/23 2:00,68.421,0,68.248,0,67.05,0
7/12/23 2:15,68.421,0,68.421,0,66.537,0
7/12/23 2:30,68.421,0,68.421,0,66.366,0
7/12/23 2:45,67.05,0,67.05,0,66.366,0
7/12/23 3:00,68.421,0,68.077,0,66.537,0
7/12/23 3:15,67.05,0,66.879,0,66.537,0
7/12/23 3:30,67.05,0,66.879,0,67.05,0
7/12/23 3:45,66.879,0,66.879,0,67.05,0
7/12/23 4:00,67.735,0,67.564,0,67.05,0
7/12/23 4:15,67.564,0,67.392,0,67.906,0
7/12/23 4:30,68.763,0,68.592,0,68.421,0
7/12/23 4:45,68.763,0,68.592,0,68.248,0
7/12/23 5:00,68.592,0,68.592,0,68.421,0
7/12/23 5:15,68.421,0,68.421,0,67.735,0
7/12/23 5:30,68.248,0,68.077,0,67.05,0
7/12/23 5:45,67.906,0,67.735,0,67.564,0
7/12/23 6:00,69.793,0,69.622,0,66.366,0
7/12/23 6:15,67.906,1,67.564,0,65.338,0
7/12/23 6:30,65.509,2,65.509,0,65.338,0
7/12/23 6:45,66.537,2,65.68,0,66.022,0
7/12/23 7:00,68.592,4,68.421,0,67.392,0
7/12/23 7:15,68.421,6,68.421,1,67.564,1
7/12/23 7:30,69.107,8,69.107,1,67.564,1
7/12/23 7:45,69.793,9,69.622,2,68.421,2
7/12/23 8:00,70.48,10,70.48,2,69.622,1
7/12/23 8:15,71.339,11,71.168,2,70.137,2
7/12/23 8:30,71.339,12,71.339,3,68.592,2
7/12/23 8:45,71.339,14,71.168,3,66.879,3
7/12/23 9:00,71.856,14,71.683,3,66.366,2
7/12/23 9:15,72.028,16,72.028,4,66.193,3
7/12/23 9:30,71.856,18,71.856,4,66.193,4
7/12/23 9:45,71.683,19,71.512,5,66.193,4
7/12/23 10:00,71.339,21,70.995,5,66.193,6
7/12/23 10:15,70.824,62,70.651,18,66.193,8
7/12/23 10:30,67.906,64,67.906,19,66.879,10
7/12/23 10:45,67.392,72,67.221,22,66.537,10
7/12/23 11:00,66.879,70,66.879,21,66.022,9
7/12/23 11:15,66.879,78,66.879,23,66.022,11
7/12/23 11:30,67.392,83,67.221,25,66.879,15
